label,mean_intensity,std_intensity,edge_mean,no_edge,vertical_edge_strength,diag45_edge_strength,horizontal_edge_strength,diag135_edge_strength,num_contours,max_circularity,mean_circularity,frac_circular_contours,num_lines,avg_line_length,vertical_line_count,horizontal_line_count,diagonal_line_count,num_blobs
7,0.1336284577846527,0.31119585037231445,28.29719387755102,577.0,84.0,28.0,33.0,62.0,1.0,0.0039253952455458,0.0039253952455458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07030312716960907,0.23817560076713562,16.913265306122447,668.0,98.0,6.0,4.0,8.0,1.0,0.29858221275739055,0.29858221275739055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.07652561366558075,0.23415614664554596,22.117346938775512,633.0,83.0,23.0,23.0,22.0,1.0,0.03442254443348215,0.03442254443348215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.16443577408790588,0.3402465283870697,33.17602040816327,554.0,76.0,50.0,33.0,71.0,1.0,0.8793331169206215,0.8793331169206215,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.09458784013986588,0.27364304661750793,16.588010204081634,661.0,74.0,10.0,10.0,29.0,1.0,0.3658619996500256,0.3658619996500256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.05310123786330223,0.20114047825336456,14.636479591836734,680.0,90.0,5.0,6.0,3.0,1.0,0.1457047805824997,0.1457047805824997,0.0,1.0,20.248456731316587,0.0,0.0,1.0,0.0
8,0.15907862782478333,0.344416081905365,22.442602040816325,635.0,62.0,31.0,8.0,48.0,1.0,0.555856219972681,0.555856219972681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.12642556428909302,0.2938659191131592,32.85076530612245,556.0,31.0,69.0,97.0,31.0,2.0,0.3381366909508916,0.2818843908203706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.12384453415870667,0.2950461804866791,30.24872448979592,577.0,112.0,33.0,19.0,43.0,1.0,0.7628146048947444,0.7628146048947444,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.10362645238637924,0.27432143688201904,26.345663265306122,598.0,44.0,74.0,29.0,39.0,1.0,0.09391859847070538,0.09391859847070538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.10468187183141708,0.2756388187408447,25.369897959183675,605.0,49.0,45.0,27.0,58.0,1.0,0.1703128490393659,0.1703128490393659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1004001647233963,0.26713496446609497,26.020408163265305,613.0,112.0,28.0,14.0,17.0,1.0,0.22438600560797314,0.22438600560797314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.08907563239336014,0.25238966941833496,26.345663265306122,617.0,77.0,35.0,22.0,33.0,1.0,0.3425499984664385,0.3425499984664385,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.08866046369075775,0.24200409650802612,28.622448979591837,609.0,114.0,21.0,29.0,11.0,1.0,0.04985185507694713,0.04985185507694713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08466386795043945,0.2590796947479248,16.262755102040817,661.0,75.0,17.0,6.0,25.0,1.0,0.35785171429146917,0.35785171429146917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11373548954725266,0.28199198842048645,27.971938775510203,593.0,95.0,21.0,25.0,50.0,2.0,0.6193746795302585,0.31455701186391416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.09415266662836075,0.2646469175815582,22.442602040816325,621.0,49.0,22.0,64.0,28.0,1.0,0.001553995830747857,0.001553995830747857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.1869397908449173,0.3557860553264618,38.380102040816325,529.0,87.0,76.0,47.0,45.0,1.0,0.8440859662928525,0.8440859662928525,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0.14566826820373535,0.32233715057373047,29.9234693877551,578.0,29.0,80.0,61.0,36.0,1.0,0.24158002921126734,0.24158002921126734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.14846940338611603,0.3283236622810364,27.971938775510203,585.0,73.0,82.0,20.0,24.0,1.0,0.3393781555416658,0.3393781555416658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.14434273540973663,0.3230370283126831,26.996173469387756,589.0,46.0,43.0,46.0,60.0,1.0,0.44054675438599095,0.44054675438599095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0875900387763977,0.25186026096343994,24.068877551020407,627.0,70.0,42.0,27.0,18.0,1.0,0.19255561336473295,0.19255561336473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.05281112715601921,0.18968287110328674,19.190051020408163,660.0,67.0,9.0,37.0,11.0,1.0,0.01202238110608916,0.01202238110608916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.12790615856647491,0.30371496081352234,27.971938775510203,593.0,87.0,58.0,21.0,25.0,3.0,0.6504563104738692,0.24766367867727093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.09877951443195343,0.27209869027137756,21.14158163265306,629.0,40.0,12.0,27.0,76.0,1.0,0.2263945762287098,0.2263945762287098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.11005903035402298,0.28540268540382385,27.321428571428573,616.0,81.0,42.0,20.0,25.0,1.0,0.41620476921066024,0.41620476921066024,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.16558623313903809,0.33383670449256897,37.72959183673469,518.0,37.0,91.0,110.0,28.0,1.0,0.12803297551094855,0.12803297551094855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.08333832770586014,0.24326321482658386,25.044642857142858,616.0,25.0,51.0,61.0,31.0,3.0,0.26235800661726705,0.08745266887242235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.10192076861858368,0.2703832983970642,24.394132653061224,619.0,77.0,26.0,25.0,37.0,2.0,0.8085181475520448,0.41048901609524957,0.5,0.0,0.0,0.0,0.0,0.0,1.0
4,0.07538515329360962,0.23323841392993927,22.767857142857142,642.0,98.0,11.0,18.0,15.0,1.0,0.21704194181305686,0.21704194181305686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.09202680736780167,0.2685600817203522,16.262755102040817,659.0,54.0,16.0,17.0,38.0,1.0,0.36380779044334727,0.36380779044334727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.07786614447832108,0.23658248782157898,21.792091836734695,635.0,98.0,16.0,10.0,25.0,1.0,0.018224056414620233,0.018224056414620233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.08849039673805237,0.25561705231666565,22.117346938775512,629.0,77.0,10.0,24.0,44.0,1.0,0.19136033467154723,0.19136033467154723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.10096538066864014,0.26922130584716797,24.394132653061224,613.0,112.0,15.0,27.0,17.0,2.0,0.03844697026540345,0.02478636271321505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.18954582512378693,0.3623584806919098,33.17602040816327,540.0,29.0,48.0,116.0,51.0,1.0,0.2248638636529565,0.2248638636529565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.12504000961780548,0.2995944023132324,27.971938775510203,585.0,86.0,29.0,17.0,67.0,1.0,0.20212953512364304,0.20212953512364304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.07156862318515778,0.22909000515937805,21.14158163265306,645.0,62.0,29.0,28.0,20.0,1.0,0.02796982859637207,0.02796982859637207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0900910422205925,0.26169073581695557,22.442602040816325,638.0,82.0,30.0,22.0,12.0,1.0,0.22572635918557737,0.22572635918557737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.05532713234424591,0.2056039720773697,13.660714285714286,687.0,17.0,4.0,6.0,70.0,1.0,0.260352072895402,0.260352072895402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.10746297985315323,0.27737918496131897,26.020408163265305,608.0,92.0,37.0,24.0,23.0,2.0,0.027581571777328194,0.01894339064144809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.11878751963376999,0.2860111594200134,32.525510204081634,568.0,39.0,88.0,60.0,29.0,1.0,0.14787387663398457,0.14787387663398457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.14375750720500946,0.3212645351886749,31.875,576.0,18.0,76.0,68.0,46.0,1.0,0.17799307447021837,0.17799307447021837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07425469905138016,0.24098128080368042,13.985969387755102,670.0,90.0,6.0,3.0,15.0,1.0,0.30250678637969036,0.30250678637969036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.10681772977113724,0.2827739715576172,21.792091836734695,620.0,87.0,34.0,30.0,13.0,1.0,0.00995100006216183,0.00995100006216183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.16657663881778717,0.3360242545604706,36.10331632653061,537.0,93.0,60.0,58.0,36.0,1.0,0.32614610303104385,0.32614610303104385,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.1250850260257721,0.2999208867549896,30.24872448979592,588.0,47.0,54.0,48.0,47.0,2.0,0.1855561172219224,0.0927780586109612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.18024709820747375,0.35983073711395264,36.10331632653061,525.0,25.0,81.0,119.0,34.0,2.0,0.01328001584110638,0.010440611157521991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.051820725202560425,0.1992935687303543,15.286989795918368,678.0,88.0,8.0,3.0,7.0,1.0,0.17668519081672093,0.17668519081672093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.11008403450250626,0.2854573428630829,25.369897959183675,612.0,58.0,56.0,23.0,35.0,1.0,0.35551240931184463,0.35551240931184463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.09862444549798965,0.26923567056655884,25.369897959183675,609.0,119.0,18.0,21.0,17.0,1.0,0.01083149927042059,0.01083149927042059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1576930731534958,0.33124420046806335,34.80229591836735,549.0,61.0,59.0,43.0,72.0,1.0,0.5770724531490908,0.5770724531490908,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4,0.10429172217845917,0.2744385302066803,26.996173469387756,606.0,119.0,14.0,25.0,20.0,1.0,0.013113647082628346,0.013113647082628346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08761005103588104,0.26826584339141846,14.311224489795919,668.0,83.0,8.0,6.0,19.0,1.0,0.36772887250083836,0.36772887250083836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11405562609434128,0.2890123426914215,26.67091836734694,599.0,74.0,25.0,18.0,68.0,1.0,0.18335949499933077,0.18335949499933077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.17379450798034668,0.3441872298717499,36.753826530612244,533.0,47.0,73.0,71.0,60.0,1.0,0.569077615908515,0.569077615908515,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.10970888286828995,0.2823416292667389,27.321428571428573,606.0,94.0,50.0,16.0,18.0,1.0,0.42895159245607545,0.42895159245607545,0.0,1.0,21.95449840010015,0.0,0.0,1.0,0.0
8,0.18719488382339478,0.36150723695755005,35.12755102040816,539.0,45.0,58.0,61.0,81.0,1.0,0.5546321367191256,0.5546321367191256,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9,0.12060323357582092,0.2961353063583374,26.996173469387756,607.0,87.0,38.0,22.0,30.0,1.0,0.5212043198451862,0.5212043198451862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.111484594643116,0.29065003991127014,21.466836734693878,620.0,63.0,13.0,25.0,63.0,1.0,0.24339336347615292,0.24339336347615292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.09996499121189117,0.27442920207977295,21.466836734693878,628.0,91.0,28.0,16.0,21.0,2.0,0.07144763534196352,0.050722887881838576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0837935209274292,0.24661000072956085,23.743622448979593,624.0,52.0,40.0,31.0,37.0,2.0,0.04445113465140139,0.04046078487681363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.06881752610206604,0.227142795920372,18.539540816326532,666.0,98.0,3.0,7.0,10.0,1.0,0.32869134345561485,0.32869134345561485,0.0,1.0,21.470910553583888,0.0,0.0,1.0,0.0
1,0.03875049948692322,0.16358807682991028,13.33545918367347,697.0,74.0,4.0,3.0,6.0,1.0,0.1006658575733369,0.1006658575733369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.10386654734611511,0.27494290471076965,26.996173469387756,604.0,55.0,61.0,21.0,43.0,1.0,0.3057221067531652,0.3057221067531652,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.21459583938121796,0.3816131055355072,36.42857142857143,543.0,80.0,115.0,18.0,28.0,1.0,0.7091067804143585,0.7091067804143585,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.10458683222532272,0.274031400680542,26.345663265306122,597.0,50.0,78.0,20.0,39.0,2.0,0.15958347173298307,0.07979173586649153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.19557322561740875,0.36715447902679443,34.80229591836735,534.0,37.0,75.0,93.0,45.0,1.0,0.83086650833138,0.83086650833138,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,0.12733593583106995,0.30348649621009827,28.947704081632654,583.0,61.0,74.0,24.0,42.0,2.0,0.02638582868710269,0.02379075573704649,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.11292517185211182,0.2980549931526184,23.743622448979593,617.0,50.0,36.0,46.0,35.0,1.0,0.25431960118805336,0.25431960118805336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1258903592824936,0.29601752758026123,30.573979591836736,576.0,51.0,84.0,19.0,54.0,1.0,0.24158002921126734,0.24158002921126734,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.13425371050834656,0.30967190861701965,29.598214285714285,571.0,110.0,43.0,42.0,18.0,1.0,0.006405821724137735,0.006405821724137735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1199829950928688,0.29266923666000366,29.272959183673468,585.0,55.0,81.0,21.0,42.0,1.0,0.4840942002760585,0.4840942002760585,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.1361844688653946,0.3145633935928345,27.971938775510203,577.0,52.0,53.0,57.0,45.0,1.0,0.18729968586046414,0.18729968586046414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.10404162853956223,0.27000248432159424,28.947704081632654,599.0,71.0,51.0,19.0,44.0,1.0,0.2689203213604821,0.2689203213604821,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.09540316462516785,0.26360929012298584,26.020408163265305,614.0,45.0,22.0,60.0,43.0,1.0,0.16522230027353177,0.16522230027353177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.11123448610305786,0.28160175681114197,26.020408163265305,604.0,60.0,56.0,17.0,47.0,1.0,0.23241189599998846,0.23241189599998846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.19065125286579132,0.36096516251564026,35.7780612244898,536.0,34.0,108.0,46.0,60.0,1.0,0.22666893308105573,0.22666893308105573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.08610944449901581,0.25181102752685547,24.394132653061224,627.0,96.0,24.0,20.0,17.0,1.0,0.014803583785877586,0.014803583785877586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.07076330482959747,0.22280019521713257,20.491071428571427,641.0,58.0,15.0,17.0,53.0,1.0,0.060549706569175674,0.060549706569175674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.1064675897359848,0.2784024178981781,25.695153061224488,612.0,94.0,33.0,34.0,11.0,1.0,0.21121941999726804,0.21121941999726804,0.0,1.0,22.80350850198276,0.0,0.0,1.0,0.0
9,0.15460684895515442,0.33270370960235596,30.24872448979592,559.0,35.0,79.0,51.0,60.0,1.0,0.3840543410643181,0.3840543410643181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.09508803486824036,0.26401084661483765,23.09311224489796,621.0,95.0,46.0,12.0,10.0,2.0,0.06414625314656686,0.03603757488129444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.11394557356834412,0.29356127977371216,21.466836734693878,628.0,33.0,37.0,26.0,60.0,1.0,0.3525143603460428,0.3525143603460428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07257403433322906,0.23388852179050446,21.466836734693878,661.0,105.0,8.0,6.0,4.0,2.0,0.8001063703614795,0.5534873150428293,0.5,1.0,19.209372712298546,0.0,0.0,1.0,0.0
9,0.12655562162399292,0.31005600094795227,22.767857142857142,632.0,74.0,52.0,10.0,16.0,1.0,0.4227735567451557,0.4227735567451557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.08621449023485184,0.24960443377494812,23.743622448979593,628.0,88.0,25.0,20.0,23.0,1.0,0.06966239157448793,0.06966239157448793,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,0.13261805474758148,0.2943437993526459,34.47704081632653,551.0,61.0,44.0,59.0,69.0,2.0,0.03677542842810294,0.030985631277408596,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,0.11153462529182434,0.2791619598865509,28.29719387755102,592.0,76.0,78.0,14.0,24.0,3.0,0.26950604604736045,0.09887552316660025,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.22833135724067688,0.3881167769432068,36.10331632653061,531.0,49.0,80.0,76.0,48.0,1.0,0.8435482309921816,0.8435482309921816,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.1058623418211937,0.27951785922050476,26.345663265306122,603.0,88.0,65.0,13.0,15.0,1.0,0.01082565100930805,0.01082565100930805,0.0,1.0,13.45362404707371,0.0,0.0,1.0,0.0
0,0.17567528784275055,0.3511735200881958,32.85076530612245,554.0,85.0,44.0,43.0,58.0,1.0,0.8105048544793367,0.8105048544793367,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,0.12180373072624207,0.2912543714046478,30.24872448979592,579.0,99.0,72.0,23.0,11.0,1.0,0.14279349595928223,0.14279349595928223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.13654962182044983,0.3273572325706482,21.466836734693878,613.0,48.0,18.0,61.0,44.0,1.0,0.30339130445805657,0.30339130445805657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.10204581916332245,0.27568235993385315,22.117346938775512,633.0,61.0,21.0,36.0,33.0,1.0,0.38012645883445906,0.38012645883445906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.09495797753334045,0.26402413845062256,23.09311224489796,628.0,56.0,24.0,32.0,44.0,1.0,0.38611409875359853,0.38611409875359853,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.115626260638237,0.2876267731189728,28.947704081632654,584.0,37.0,85.0,33.0,45.0,1.0,0.004676922386957417,0.004676922386957417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.17761604487895966,0.35608357191085815,30.24872448979592,571.0,37.0,41.0,78.0,57.0,1.0,0.3609847548354353,0.3609847548354353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.09902461618185043,0.2667474150657654,25.044642857142858,610.0,31.0,60.0,36.0,47.0,1.0,0.16571730268198556,0.16571730268198556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.2634853720664978,0.41220271587371826,38.05484693877551,517.0,58.0,98.0,71.0,40.0,1.0,0.26719900362692867,0.26719900362692867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.09006602317094803,0.2524394989013672,24.71938775510204,616.0,27.0,86.0,34.0,21.0,3.0,0.18098730678644476,0.06032910226214825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.15919367969036102,0.3326663672924042,33.50127551020408,554.0,46.0,66.0,52.0,66.0,1.0,0.5714102666851745,0.5714102666851745,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.08732493221759796,0.24889275431632996,24.394132653061224,618.0,23.0,64.0,48.0,31.0,2.0,0.021457258269511774,0.016775367119947836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.13137255609035492,0.3056100606918335,30.24872448979592,585.0,76.0,74.0,25.0,24.0,1.0,0.43661632885033363,0.43661632885033363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.17899158596992493,0.3525654375553131,35.452806122448976,537.0,61.0,93.0,48.0,45.0,1.0,0.8236286154316963,0.8236286154316963,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,0.06949279457330704,0.2146802395582199,26.996173469387756,632.0,55.0,38.0,23.0,36.0,1.0,0.10964698533901585,0.10964698533901585,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.1626850664615631,0.34906917810440063,28.29719387755102,582.0,32.0,69.0,81.0,20.0,1.0,0.274091214240562,0.274091214240562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.05816826596856117,0.2107689529657364,15.612244897959183,671.0,61.0,7.0,17.0,28.0,1.0,0.23744894575565553,0.23744894575565553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.10821329057216644,0.28037381172180176,26.996173469387756,606.0,101.0,34.0,20.0,23.0,2.0,0.6681621314729859,0.34182657289598534,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.18089236319065094,0.3494139611721039,40.00637755102041,522.0,93.0,100.0,31.0,38.0,1.0,0.7510993289350804,0.7510993289350804,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.06932773441076279,0.21992377936840057,22.767857142857142,643.0,20.0,77.0,10.0,34.0,1.0,0.10066439819790832,0.10066439819790832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.10927370935678482,0.27455252408981323,30.899234693877553,582.0,30.0,40.0,79.0,53.0,1.0,0.2577883934367508,0.2577883934367508,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,0.10535714775323868,0.27622637152671814,26.345663265306122,612.0,52.0,84.0,17.0,19.0,2.0,0.012908064299980706,0.006454032149990353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.1243097335100174,0.29843178391456604,28.947704081632654,576.0,61.0,55.0,62.0,30.0,1.0,0.1755305869935541,0.1755305869935541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.09951480478048325,0.2634389400482178,29.598214285714285,590.0,25.0,88.0,58.0,23.0,1.0,0.02793010073859963,0.02793010073859963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.05949379503726959,0.2177734375,13.660714285714286,685.0,20.0,3.0,6.0,70.0,1.0,0.32307330037481996,0.32307330037481996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.18367847800254822,0.3588647246360779,35.12755102040816,539.0,44.0,81.0,77.0,43.0,1.0,0.7985364327329199,0.7985364327329199,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.15426671504974365,0.3286319971084595,33.17602040816327,542.0,33.0,116.0,69.0,24.0,1.0,0.016845223353267293,0.016845223353267293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.15927870571613312,0.33412131667137146,33.826530612244895,545.0,44.0,128.0,26.0,41.0,1.0,0.24399068270704286,0.24399068270704286,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.22184373438358307,0.38825008273124695,28.622448979591837,563.0,26.0,35.0,88.0,72.0,1.0,0.5606468364135742,0.5606468364135742,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.07488495111465454,0.24154032766819,19.840561224489797,660.0,86.0,24.0,5.0,9.0,1.0,0.3204065537191923,0.3204065537191923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.06394558399915695,0.22456762194633484,13.33545918367347,676.0,66.0,6.0,5.0,31.0,1.0,0.2753995133162689,0.2753995133162689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.10799320042133331,0.2777091860771179,27.971938775510203,603.0,107.0,36.0,20.0,18.0,1.0,0.010268694191367191,0.010268694191367191,0.0,1.0,22.02271554554524,0.0,0.0,1.0,0.0
4,0.15359142422676086,0.3346336781978607,26.020408163265305,590.0,92.0,50.0,18.0,34.0,1.0,0.2522121204203401,0.2522121204203401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0646858736872673,0.22182802855968475,17.238520408163264,670.0,99.0,6.0,4.0,5.0,1.0,0.01981535983608343,0.01981535983608343,0.0,1.0,20.248456731316587,0.0,0.0,1.0,0.0
3,0.1399810016155243,0.3159443438053131,32.85076530612245,558.0,56.0,68.0,69.0,33.0,1.0,0.009206797888303553,0.009206797888303553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.06219987943768501,0.21890060603618622,15.612244897959183,673.0,98.0,4.0,6.0,3.0,1.0,0.2825773339748531,0.2825773339748531,0.0,1.0,19.697715603592208,0.0,0.0,1.0,0.0
3,0.13065725564956665,0.30610281229019165,26.345663265306122,591.0,29.0,68.0,60.0,36.0,1.0,0.20444676343472315,0.20444676343472315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.11171968281269073,0.28859055042266846,25.695153061224488,612.0,31.0,70.0,32.0,39.0,1.0,0.22039490824777042,0.22039490824777042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.16024409234523773,0.32531630992889404,38.05484693877551,522.0,46.0,72.0,78.0,66.0,2.0,0.7336141768005702,0.3758517913937573,0.5,0.0,0.0,0.0,0.0,0.0,1.0
8,0.1281362622976303,0.2990993857383728,31.549744897959183,580.0,68.0,91.0,23.0,22.0,2.0,0.7860787767896288,0.3972667800702844,0.5,1.0,22.20360331117452,0.0,0.0,1.0,1.0
7,0.07081332802772522,0.22822904586791992,20.491071428571427,645.0,63.0,30.0,19.0,27.0,1.0,0.13011400108664098,0.13011400108664098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.1460784375667572,0.32530102133750916,29.272959183673468,575.0,43.0,94.0,37.0,35.0,1.0,0.22874844178495432,0.22874844178495432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.15362145006656647,0.32866165041923523,31.549744897959183,555.0,43.0,66.0,77.0,43.0,1.0,0.0076758450052881125,0.0076758450052881125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.15173068642616272,0.3292924761772156,30.899234693877553,569.0,78.0,82.0,19.0,36.0,1.0,0.2867813518405716,0.2867813518405716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07135353982448578,0.23952491581439972,14.636479591836734,668.0,57.0,7.0,9.0,43.0,1.0,0.3134737929515344,0.3134737929515344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07543517649173737,0.2420234978199005,19.840561224489797,659.0,103.0,10.0,7.0,5.0,1.0,0.33189548899215443,0.33189548899215443,0.0,1.0,19.4164878389476,0.0,0.0,1.0,0.0
0,0.19408264756202698,0.36588481068611145,35.12755102040816,534.0,70.0,51.0,53.0,76.0,1.0,0.8362215908306557,0.8362215908306557,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.07182873040437698,0.2235833704471588,23.09311224489796,632.0,26.0,77.0,33.0,16.0,1.0,0.019105327998047286,0.019105327998047286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.14250700175762177,0.32197049260139465,24.71938775510204,594.0,32.0,45.0,76.0,37.0,1.0,0.2889789993024674,0.2889789993024674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.23427371680736542,0.39296603202819824,38.05484693877551,514.0,80.0,92.0,45.0,53.0,1.0,0.8687294265868478,0.8687294265868478,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.09768907725811005,0.2691405415534973,27.971938775510203,606.0,36.0,41.0,31.0,70.0,1.0,0.4606543234502461,0.4606543234502461,0.0,0.0,0.0,0.0,0.0,0.0,1.0
